거래년도,품목분류,품목명,판매금액,수량,할인율,수익금액,거래월
2019,Auto & Accessories,Car Pillow & Neck Rest,277200,3,0.02,164520,6월
2019,Auto & Accessories,Car Pillow & Neck Rest,277200,4,0.02,159000,6월
2019,Fashion,Fossil Watch,190800,5,0.01,85320,6월
2019,Home & Furniture,Beds,93600,5,0.02,18720,6월
2019,Home & Furniture,Sofas,80400,2,0.05,40200,6월
2019,Fashion,Fossil Watch,190800,5,0.05,47160,6월
2019,Home & Furniture,Beds,93600,5,0.04,18720,6월
2019,Fashion,Fossil Watch,190800,3,0.01,89040,6월
2019,Fashion,Titak watch,273600,3,0.05,136560,6월
2019,Fashion,T - Shirts,297600,4,0.01,189720,6월
2019,Fashion,Formal Shoes,255600,5,0.04,108480,6월
2019,Fashion,Sports Wear,102000,3,0.04,33960,6월
2019,Fashion,Sports Wear,102000,4,0.01,1920,6월
2019,Fashion,Shirts,235200,4,0.01,129840,6월
2019,Auto & Accessories,Car & Bike Care,141600,4,0.01,39960,6월
2019,Fashion,T - Shirts,297600,3,0.04,165840,6월
2019,Fashion,Jeans,261600,4,0.05,113280,6월
2019,Fashion,Sneakers,74400,4,0.03,18600,6월
2019,Home & Furniture,Curtains,40800,5,0.02,8160,6월
2019,Home & Furniture,Towels,273600,4,0.05,122880,6월
2019,Electronic,Samsung Mobile,264000,5,0.02,141600,6월
2019,Electronic,Keyboard,39600,1,0.03,39600,6월
2019,Home & Furniture,Dinner Crockery,159600,5,0.01,55680,6월
2019,Home & Furniture,Bed Sheets,253200,5,0.02,131880,6월
2019,Fashion,T - Shirts,297600,4,0.02,177840,6월
2019,Fashion,Fossil Watch,190800,3,0.02,83400,6월
2019,Home & Furniture,Dinning Tables,142800,2,0.01,43920,6월
2019,Fashion,Sports Wear,102000,3,0.05,33960,6월
2019,Fashion,Shirts,235200,3,0.01,132120,6월
2019,Fashion,Sneakers,74400,4,0.03,18600,6월
2019,Home & Furniture,Umbrellas,84000,3,0.02,27960,6월
2019,Fashion,Sports Wear,102000,4,0.01,1920,6월
2019,Fashion,Jeans,261600,2,0.01,160320,6월
2019,Home & Furniture,Bed Sheets,253200,5,0.01,144600,6월
2019,Fashion,Shirts,235200,3,0.01,132120,6월
2019,Fashion,T - Shirts,297600,1,0.03,192720,6월
2019,Auto & Accessories,Bike Tyres,86400,1,0.01,86400,6월
2019,Home & Furniture,Curtains,40800,4,0.05,10200,6월
2019,Fashion,Fossil Watch,190800,5,0.01,85320,6월
2019,Fashion,Suits,130800,3,0.05,15240,6월
2019,Home & Furniture,Beds,93600,4,0.04,23400,6월
2019,Fashion,Formal Shoes,255600,2,0.01,154440,6월
2019,Home & Furniture,Dinner Crockery,159600,1,0.02,60360,6월
2019,Electronic,Mouse,133200,3,0.04,21240,6월
2019,Auto & Accessories,Car Mat,64800,2,0.05,32400,6월
2019,Fashion,Titak watch,273600,2,0.02,166680,6월
2019,Electronic,Tablet,238800,3,0.02,128520,6월
2019,Fashion,Fossil Watch,190800,1,0.02,90960,6월
2019,Auto & Accessories,Car Pillow & Neck Rest,277200,1,0.05,167400,6월
2019,Auto & Accessories,Car Seat Covers,136800,2,0.03,32640,6월
2019,Fashion,Suits,130800,5,0.04,8640,6월
2019,Fashion,Sneakers,74400,1,0.01,74400,6월
2019,Fashion,Sports Wear,102000,5,0.02,20400,6월
2019,Fashion,Jeans,261600,5,0.03,126360,6월
2019,Home & Furniture,Bed Sheets,253200,5,0.01,144600,6월
2019,Fashion,Shirts,235200,4,0.02,120360,6월
2019,Fashion,Suits,130800,1,0.01,33480,6월
2019,Electronic,Watch,124800,2,0.01,26280,6월
2019,Fashion,Formal Shoes,255600,3,0.03,136560,6월
2019,Fashion,Jeans,261600,2,0.02,155160,6월
2019,Electronic,Speakers,156000,3,0.04,41280,6월
2019,Auto & Accessories,Car Mat,64800,3,0.02,21600,6월
2019,Fashion,Titak watch,273600,1,0.01,174840,6월
2019,Auto & Accessories,Car Mat,64800,3,0.01,21600,6월
2019,Home & Furniture,Sofa Covers,259200,4,0.01,152880,6월
2019,Home & Furniture,Shoe Rack,148800,2,0.01,49800,6월
2019,Auto & Accessories,Car & Bike Care,141600,5,0.04,17280,6월
2019,Fashion,Jeans,261600,4,0.01,155160,6월
2019,Home & Furniture,Dinning Tables,142800,1,0.05,39720,6월
2019,Fashion,Suits,130800,5,0.04,8640,6월
2019,Fashion,Shirts,235200,1,0.04,129840,6월
2019,Fashion,T - Shirts,297600,2,0.03,183720,6월
2019,Home & Furniture,Curtains,40800,5,0.05,8160,6월
2019,Fashion,Formal Shoes,255600,2,0.02,149400,6월
2019,Fashion,Formal Shoes,255600,2,0.05,134040,6월
2019,Fashion,Sneakers,74400,1,0.04,74400,6월
2019,Fashion,T - Shirts,297600,2,0.05,171840,6월
2019,Fashion,Titak watch,273600,5,0.05,109200,6월
2019,Home & Furniture,Dinning Tables,142800,4,0.03,29640,6월
2019,Home & Furniture,Sofas,80400,2,0.05,40200,6월
2019,Auto & Accessories,Car Mat,64800,3,0.02,21600,6월
2019,Fashion,Suits,130800,2,0.01,32160,6월
2019,Auto & Accessories,Car Body Covers,140400,2,0.02,38760,6월
2019,Fashion,T - Shirts,297600,3,0.03,174840,6월
2019,Fashion,Sports Wear,102000,1,0.04,1920,6월
2019,Fashion,Fossil Watch,190800,4,0.04,64320,6월
2019,Auto & Accessories,Car Pillow & Neck Rest,277200,4,0.01,170160,6월
2019,Auto & Accessories,Car Pillow & Neck Rest,277200,4,0.01,170160,6월
2019,Fashion,Shirts,235200,3,0.01,132120,6월
2019,Fashion,Fossil Watch,190800,2,0.03,83400,6월
2019,Fashion,Sneakers,74400,2,0.05,37200,6월
2019,Fashion,Shirts,235200,3,0.01,132120,6월
2019,Home & Furniture,Bed Sheets,253200,4,0.02,136920,6월
2019,Auto & Accessories,Tyre,300000,2,0.05,174000,6월
2019,Fashion,Sports Wear,102000,5,0.01,960,6월
2019,Fashion,Casula Shoes,146400,3,0.02,41640,6월
2019,Home & Furniture,Curtains,40800,4,0.01,10200,6월
2019,Home & Furniture,Dinner Crockery,159600,2,0.05,47640,6월
2019,Fashion,Titak watch,273600,4,0.03,144720,6월
2019,Fashion,Formal Shoes,255600,1,0.01,157080,6월
2019,Home & Furniture,Beds,93600,3,0.01,31200,6월
2019,Fashion,Sports Wear,102000,3,0.05,33960,6월
2019,Fashion,Shirts,235200,5,0.01,127440,6월
2019,Home & Furniture,Beds,93600,3,0.04,31200,6월
2019,Home & Furniture,Sofa Covers,259200,4,0.02,142440,6월
2019,Fashion,T - Shirts,297600,3,0.05,156960,6월
2019,Auto & Accessories,Car Speakers,253200,4,0.05,106560,6월
2019,Home & Furniture,Towels,273600,3,0.03,153000,6월
2019,Fashion,Fossil Watch,190800,3,0.01,89040,6월
2019,Auto & Accessories,Car Seat Covers,136800,1,0.02,38040,6월
2019,Home & Furniture,Dinner Crockery,159600,2,0.01,60360,6월
2019,Home & Furniture,Shoe Rack,148800,3,0.01,48360,6월
2019,Home & Furniture,Dinner Crockery,159600,3,0.01,58800,6월
2019,Fashion,Sports Wear,102000,2,0.05,51000,6월
2019,Fashion,Sports Wear,102000,3,0.02,33960,6월
2019,Fashion,Shirts,235200,4,0.05,92160,6월
2019,Auto & Accessories,Car Media Players,168000,4,0.01,65280,6월
2019,Fashion,Shirts,235200,4,0.04,101520,6월
2019,Fashion,Suits,130800,5,0.04,8640,6월
2019,Auto & Accessories,Bike Tyres,86400,4,0.04,21600,6월
2019,Fashion,Formal Shoes,255600,3,0.03,136560,6월
2019,Fashion,T - Shirts,297600,4,0.03,165840,6월
2019,Fashion,Formal Shoes,255600,3,0.04,128880,6월
2019,Fashion,Sneakers,74400,4,0.04,18600,6월
2019,Auto & Accessories,Car & Bike Care,141600,2,0.05,31440,6월
2019,Fashion,Casula Shoes,146400,1,0.05,43080,6월
2019,Fashion,T - Shirts,297600,3,0.02,183720,6월
2019,Fashion,Fossil Watch,190800,5,0.05,47160,6월
2019,Fashion,Shirts,235200,4,0.04,101520,6월
2019,Auto & Accessories,Bike Tyres,86400,4,0.02,21600,6월
2019,Home & Furniture,Dinning Tables,142800,3,0.02,38280,6월
2019,Home & Furniture,Beds,93600,1,0.02,93600,6월
2019,Fashion,Jeans,261600,1,0.02,160320,6월
2019,Home & Furniture,Beds,93600,2,0.02,46800,6월
2019,Fashion,Suits,130800,5,0.05,2160,6월
2019,Fashion,Fossil Watch,190800,2,0.05,75720,6월
2019,Fashion,Running Shoes,268800,2,0.03,156720,6월
2019,Home & Furniture,Dinning Tables,142800,5,0.01,39720,6월
2019,Auto & Accessories,Tyre,300000,2,0.04,180000,6월
2019,Fashion,Jeans,261600,1,0.05,152520,6월
2019,Fashion,Suits,130800,1,0.04,29520,6월
2019,Home & Furniture,Curtains,40800,2,0.01,20400,6월
2019,Fashion,T - Shirts,297600,3,0.03,174840,6월
2019,Fashion,Formal Shoes,255600,5,0.02,134040,6월
2019,Home & Furniture,Sofas,80400,2,0.03,40200,6월
2019,Home & Furniture,Sofa Covers,259200,3,0.02,147600,6월
2019,Auto & Accessories,Car Mat,64800,1,0.04,64800,6월
2019,Fashion,Running Shoes,268800,2,0.01,167400,6월
2019,Auto & Accessories,Tyre,300000,5,0.04,144000,6월
2019,Fashion,Running Shoes,268800,4,0.03,140520,6월
2019,Fashion,Casula Shoes,146400,2,0.02,44520,6월
2019,Fashion,Jeans,261600,4,0.05,113280,6월
2019,Fashion,Shirts,235200,5,0.05,80400,6월
2019,Auto & Accessories,Tyre,300000,3,0.05,159000,6월
2019,Fashion,Casula Shoes,146400,5,0.03,28440,6월
2019,Fashion,Suits,130800,1,0.04,29520,6월
2019,Auto & Accessories,Car Speakers,253200,1,0.02,152160,6월
2019,Fashion,Formal Shoes,255600,3,0.02,144240,6월
2019,Fashion,Formal Shoes,255600,4,0.01,149400,6월
2019,Fashion,Formal Shoes,255600,2,0.05,134040,6월
2019,Fashion,Shirts,235200,2,0.04,120360,6월
2019,Auto & Accessories,Car Mat,64800,3,0.02,21600,6월
2019,Home & Furniture,Towels,273600,2,0.01,172080,6월
2019,Auto & Accessories,Tyre,300000,2,0.04,180000,6월
2019,Fashion,Casula Shoes,146400,2,0.04,38640,6월
2019,Fashion,Jeans,261600,1,0.01,162960,6월
2019,Auto & Accessories,Car Seat Covers,136800,1,0.05,33960,6월
2019,Fashion,Shirts,235200,5,0.01,127440,6월
2019,Fashion,Fossil Watch,190800,3,0.01,89040,6월
2019,Fashion,Casula Shoes,146400,3,0.05,28440,6월
2019,Home & Furniture,Dinner Crockery,159600,3,0.05,39720,6월
2019,Home & Furniture,Sofas,80400,3,0.04,26760,6월
2019,Fashion,Titak watch,273600,4,0.03,144720,6월
2019,Fashion,Titak watch,273600,1,0.01,174840,6월
2019,Home & Furniture,Sofa Covers,259200,2,0.05,137280,6월
2019,Fashion,Running Shoes,268800,2,0.04,151320,6월
2019,Auto & Accessories,Car Pillow & Neck Rest,277200,5,0.04,125760,6월
2019,Auto & Accessories,Car Speakers,253200,2,0.04,136920,6월
2019,Fashion,Casula Shoes,146400,1,0.01,48960,6월
2019,Fashion,Jeans,261600,5,0.04,113280,6월
2019,Fashion,Running Shoes,268800,1,0.01,170160,6월
2019,Fashion,T - Shirts,297600,5,0.01,186720,6월
2019,Fashion,Sports Wear,102000,4,0.03,25560,6월
2019,Home & Furniture,Shoe Rack,148800,3,0.03,39360,6월
2019,Fashion,Jeans,261600,4,0.02,144720,6월
2019,Home & Furniture,Shoe Rack,148800,4,0.01,46800,6월
2019,Auto & Accessories,Car Mat,64800,1,0.01,64800,6월
2019,Auto & Accessories,Car Media Players,168000,4,0.02,58560,6월
2019,Fashion,Fossil Watch,190800,4,0.01,87120,6월
2019,Auto & Accessories,Car Pillow & Neck Rest,277200,2,0.03,164520,6월
2019,Auto & Accessories,Bike Tyres,86400,1,0.04,86400,6월
2019,Fashion,Formal Shoes,255600,4,0.01,149400,6월
2019,Fashion,Titak watch,273600,1,0.03,169440,6월
2019,Auto & Accessories,Car Body Covers,140400,1,0.04,38760,6월
2019,Fashion,Shirts,235200,2,0.02,129840,6월
2019,Fashion,Titak watch,273600,1,0.04,166680,6월
2019,Fashion,Jeans,261600,2,0.04,144720,6월
2019,Home & Furniture,Sofa Covers,259200,1,0.04,152880,6월
2019,Fashion,Formal Shoes,255600,1,0.02,154440,6월
2019,Fashion,Casula Shoes,146400,1,0.05,43080,6월
2019,Auto & Accessories,Car Body Covers,140400,5,0.04,16320,6월
2019,Fashion,Casula Shoes,146400,2,0.02,44520,6월
2019,Home & Furniture,Dinner Crockery,159600,2,0.03,54000,6월
2019,Fashion,Sports Wear,102000,2,0.01,3960,6월
2019,Fashion,Formal Shoes,255600,5,0.01,146880,6월
2019,Fashion,Shirts,235200,1,0.03,132120,6월
2019,Auto & Accessories,Car Media Players,168000,1,0.01,70320,6월
2019,Fashion,Sneakers,74400,4,0.04,18600,6월
2019,Auto & Accessories,Car Pillow & Neck Rest,277200,5,0.05,111960,6월
2019,Home & Furniture,Umbrellas,84000,5,0.02,16800,6월
2019,Fashion,Fossil Watch,190800,2,0.02,87120,6월
2019,Fashion,Running Shoes,268800,3,0.04,140520,6월
2019,Home & Furniture,Shoe Rack,148800,4,0.05,23040,6월
2019,Fashion,Casula Shoes,146400,2,0.02,44520,6월
2019,Auto & Accessories,Car Seat Covers,136800,1,0.01,39480,6월
2019,Home & Furniture,Dinner Crockery,159600,2,0.04,50880,6월
2019,Fashion,T - Shirts,297600,4,0.02,177840,6월
2019,Fashion,Sports Wear,102000,4,0.05,25560,6월
2019,Fashion,T - Shirts,297600,3,0.02,183720,6월
2019,Fashion,Jeans,261600,5,0.04,113280,6월
2019,Fashion,Sports Wear,102000,3,0.03,33960,6월
2019,Fashion,Casula Shoes,146400,1,0.04,44520,6월
2019,Fashion,Formal Shoes,255600,3,0.05,121320,6월
2019,Fashion,Sports Wear,102000,1,0.02,3960,6월
2019,Auto & Accessories,Car Mat,64800,5,0.03,12960,6월
2019,Auto & Accessories,Bike Tyres,86400,5,0.01,17280,6월
2019,Fashion,Titak watch,273600,5,0.02,150240,6월
2019,Fashion,Running Shoes,268800,5,0.05,105600,6월
2019,Fashion,Sports Wear,102000,5,0.04,20400,6월
2019,Fashion,Shirts,235200,5,0.03,103920,6월
2019,Home & Furniture,Shoe Rack,148800,5,0.02,37920,6월
2019,Auto & Accessories,Car Pillow & Neck Rest,277200,1,0.02,175680,6월
2019,Auto & Accessories,Tyre,300000,4,0.04,156000,6월
2019,Auto & Accessories,Car Mat,64800,3,0.02,21600,6월
2019,Fashion,Shirts,235200,4,0.01,129840,6월
2019,Fashion,Sneakers,74400,4,0.03,18600,6월
2019,Home & Furniture,Sofa Covers,259200,2,0.02,152880,6월
2019,Home & Furniture,Towels,273600,4,0.04,133800,6월
2019,Fashion,Suits,130800,2,0.05,21720,6월
2019,Home & Furniture,Umbrellas,84000,5,0.01,16800,6월
2019,Home & Furniture,Towels,273600,3,0.02,161160,6월
2019,Fashion,Shirts,235200,2,0.04,120360,6월
2019,Home & Furniture,Towels,273600,3,0.02,161160,6월
2019,Fashion,Running Shoes,268800,5,0.02,145920,6월
2019,Fashion,Suits,130800,2,0.01,32160,6월
2019,Auto & Accessories,Tyre,300000,1,0.03,195000,6월
2019,Fashion,Titak watch,273600,5,0.01,163920,6월
2019,Fashion,Titak watch,273600,2,0.02,166680,6월
2019,Fashion,Jeans,261600,3,0.05,126360,6월
2019,Fashion,Suits,130800,1,0.03,30840,6월
2019,Fashion,Jeans,261600,2,0.05,139440,6월
2019,Fashion,Fossil Watch,190800,3,0.03,77640,6월
2019,Fashion,Shirts,235200,1,0.05,127440,6월
2019,Auto & Accessories,Car Pillow & Neck Rest,277200,5,0.05,111960,6월
2019,Home & Furniture,Towels,273600,1,0.01,174840,6월
2019,Auto & Accessories,Tyre,300000,1,0.01,201000,6월
2019,Fashion,Sneakers,74400,1,0.05,74400,6월
2019,Fashion,Shirts,235200,5,0.03,103920,6월
2019,Home & Furniture,Sofas,80400,4,0.05,20160,6월
2019,Auto & Accessories,Tyre,300000,1,0.03,195000,6월
2019,Fashion,T - Shirts,297600,2,0.03,183720,6월
2019,Home & Furniture,Beds,93600,5,0.01,18720,6월
2019,Fashion,Sports Wear,102000,2,0.03,51000,6월
2019,Auto & Accessories,Car Body Covers,140400,3,0.05,23400,6월
2019,Auto & Accessories,Car Seat Covers,136800,2,0.02,35280,6월
2019,Home & Furniture,Dinning Tables,142800,2,0.04,35400,6월
2019,Fashion,Sports Wear,102000,1,0.03,3000,6월
2019,Auto & Accessories,Car Pillow & Neck Rest,277200,4,0.03,147960,6월
2019,Home & Furniture,Curtains,40800,1,0.05,40800,6월
2019,Auto & Accessories,Car Media Players,168000,1,0.01,70320,6월
2019,Fashion,Suits,130800,2,0.02,29520,6월
2019,Auto & Accessories,Tyre,300000,5,0.05,129000,6월
2019,Fashion,T - Shirts,297600,3,0.05,156960,6월
2019,Fashion,Formal Shoes,255600,5,0.03,121320,6월
2019,Auto & Accessories,Car Body Covers,140400,1,0.02,41640,6월
2019,Auto & Accessories,Car Media Players,168000,1,0.01,70320,6월
2019,Fashion,Casula Shoes,146400,3,0.02,41640,6월
2019,Fashion,Running Shoes,268800,2,0.02,162000,6월
2019,Home & Furniture,Dinning Tables,142800,5,0.01,39720,6월
2019,Fashion,Casula Shoes,146400,2,0.01,47520,6월
2019,Fashion,Formal Shoes,255600,4,0.01,149400,6월
2019,Fashion,Running Shoes,268800,5,0.01,159360,6월
2019,Auto & Accessories,Car Body Covers,140400,3,0.01,40200,6월
2019,Fashion,Titak watch,273600,2,0.02,166680,6월
2019,Fashion,Running Shoes,268800,5,0.05,105600,6월
2019,Auto & Accessories,Car & Bike Care,141600,3,0.01,41400,6월
2019,Fashion,Shirts,235200,4,0.01,129840,6월
2019,Fashion,Suits,130800,3,0.05,15240,6월
2019,Home & Furniture,Shoe Rack,148800,2,0.01,49800,6월
2019,Auto & Accessories,Car Seat Covers,136800,1,0.02,38040,6월
2019,Fashion,Formal Shoes,255600,5,0.05,95760,6월
2019,Home & Furniture,Sofa Covers,259200,4,0.01,152880,6월
2019,Fashion,Jeans,261600,1,0.03,157800,6월
2019,Home & Furniture,Towels,273600,2,0.02,166680,6월
2019,Fashion,Jeans,261600,1,0.02,160320,6월
2019,Fashion,Jeans,261600,1,0.02,160320,6월
2019,Fashion,Jeans,261600,4,0.04,123720,6월
2019,Fashion,Sports Wear,102000,1,0.04,1920,6월
2019,Fashion,Suits,130800,1,0.04,29520,6월
2019,Auto & Accessories,Tyre,300000,4,0.05,144000,6월
2019,Auto & Accessories,Car Body Covers,140400,5,0.05,9360,6월
2019,Auto & Accessories,Car Body Covers,140400,4,0.03,27600,6월
2019,Auto & Accessories,Car & Bike Care,141600,5,0.05,10200,6월
2019,Auto & Accessories,Tyre,300000,5,0.04,144000,6월
2019,Home & Furniture,Bed Sheets,253200,1,0.05,144600,6월
2019,Fashion,Formal Shoes,255600,2,0.02,149400,6월
2019,Fashion,Running Shoes,268800,3,0.01,164760,6월
2019,Auto & Accessories,Car Media Players,168000,5,0.04,38400,6월
2019,Fashion,Sports Wear,102000,2,0.02,1920,6월
2019,Fashion,Fossil Watch,190800,5,0.01,85320,6월
2019,Fashion,Running Shoes,268800,3,0.01,164760,6월
2019,Fashion,Titak watch,273600,3,0.01,169440,6월
2019,Auto & Accessories,Tyre,300000,4,0.05,144000,6월
2019,Home & Furniture,Beds,93600,1,0.02,93600,6월
2019,Fashion,Formal Shoes,255600,5,0.03,121320,6월
2019,Fashion,Suits,130800,3,0.04,19080,6월
2019,Fashion,Jeans,261600,4,0.01,155160,6월
2019,Home & Furniture,Sofa Covers,259200,5,0.05,98400,6월
2019,Home & Furniture,Sofa Covers,259200,5,0.02,137280,6월
2019,Auto & Accessories,Car Mat,64800,5,0.01,12960,6월
2019,Fashion,Sports Wear,102000,5,0.05,20400,6월
2019,Home & Furniture,Shoe Rack,148800,5,0.01,45360,6월
2019,Home & Furniture,Beds,93600,2,0.04,46800,6월
2019,Fashion,Casula Shoes,146400,1,0.03,45960,6월
2019,Auto & Accessories,Car Seat Covers,136800,2,0.04,29880,6월
2019,Home & Furniture,Beds,93600,3,0.03,31200,6월
2019,Fashion,Titak watch,273600,5,0.05,109200,6월
2019,Fashion,Titak watch,273600,2,0.01,172080,6월
2019,Auto & Accessories,Car Mat,64800,2,0.04,32400,6월
2019,Fashion,Suits,130800,2,0.02,29520,6월
2019,Fashion,T - Shirts,297600,4,0.05,142080,6월
2019,Home & Furniture,Towels,273600,5,0.04,122880,6월
2019,Fashion,Casula Shoes,146400,3,0.03,37200,6월
2019,Fashion,T - Shirts,297600,5,0.01,186720,6월
2019,Fashion,Jeans,261600,3,0.03,142080,6월
2019,Fashion,Titak watch,273600,5,0.04,122880,6월
2019,Home & Furniture,Dinning Tables,142800,2,0.02,41040,6월
2019,Fashion,Running Shoes,268800,1,0.01,170160,6월
2019,Auto & Accessories,Car Speakers,253200,3,0.01,149640,6월
2019,Auto & Accessories,Car Body Covers,140400,5,0.04,16320,6월
2019,Fashion,Shirts,235200,3,0.04,111000,6월
2019,Fashion,Suits,130800,2,0.03,27000,6월
2019,Fashion,Formal Shoes,255600,1,0.02,154440,6월
2019,Fashion,Sports Wear,102000,5,0.05,20400,6월
2019,Fashion,Sports Wear,102000,1,0.04,1920,6월
2019,Fashion,Suits,130800,2,0.02,29520,6월
2019,Fashion,Formal Shoes,255600,5,0.01,146880,6월
2019,Fashion,Running Shoes,268800,5,0.01,159360,6월
2019,Fashion,Titak watch,273600,3,0.02,161160,6월
2019,Fashion,Fossil Watch,190800,5,0.05,47160,6월
2019,Fashion,Running Shoes,268800,5,0.01,159360,6월
2019,Auto & Accessories,Car Body Covers,140400,3,0.03,31800,6월
2019,Fashion,Shirts,235200,4,0.03,111000,6월
2019,Fashion,Running Shoes,268800,3,0.02,156720,6월
2019,Fashion,Jeans,261600,2,0.03,149880,6월
2019,Fashion,Shirts,235200,1,0.04,129840,6월
2019,Auto & Accessories,Car Speakers,253200,2,0.05,131880,6월
2019,Auto & Accessories,Tyre,300000,3,0.04,168000,6월
2019,Fashion,Sneakers,74400,4,0.05,18600,6월
2019,Auto & Accessories,Car Pillow & Neck Rest,277200,1,0.02,175680,6월
2019,Fashion,T - Shirts,297600,1,0.02,195600,6월
2019,Fashion,Sports Wear,102000,5,0.05,20400,6월
2019,Fashion,Jeans,261600,1,0.01,162960,6월
2019,Home & Furniture,Bed Sheets,253200,2,0.04,136920,6월
2019,Fashion,Fossil Watch,190800,2,0.05,75720,6월
2019,Fashion,Jeans,261600,3,0.05,126360,6월
2019,Fashion,Suits,130800,3,0.04,19080,6월
2019,Auto & Accessories,Car Speakers,253200,4,0.02,136920,6월
2019,Fashion,Jeans,261600,3,0.04,134160,6월
2019,Fashion,Sports Wear,102000,2,0.01,3960,6월
2019,Home & Furniture,Towels,273600,4,0.01,166680,6월
2019,Fashion,Shirts,235200,2,0.02,129840,6월
2019,Home & Furniture,Bed Sheets,253200,5,0.02,131880,6월
2019,Fashion,Sneakers,74400,3,0.02,24840,6월
2019,Fashion,Formal Shoes,255600,2,0.05,134040,6월
2019,Fashion,Formal Shoes,255600,4,0.02,139200,6월
2019,Fashion,Formal Shoes,255600,4,0.05,108480,6월
2019,Auto & Accessories,Car Body Covers,140400,3,0.05,23400,6월
2019,Auto & Accessories,Car & Bike Care,141600,1,0.04,39960,6월
2019,Auto & Accessories,Car Seat Covers,136800,3,0.04,24360,6월
2019,Fashion,Running Shoes,268800,1,0.05,159360,6월
2019,Auto & Accessories,Car & Bike Care,141600,1,0.04,39960,6월
2019,Auto & Accessories,Car Speakers,253200,2,0.03,141960,6월
2019,Fashion,Fossil Watch,190800,4,0.03,71880,6월
2019,Home & Furniture,Sofas,80400,2,0.02,40200,6월
2019,Auto & Accessories,Tyre,300000,5,0.03,159000,6월
2019,Fashion,T - Shirts,297600,5,0.01,186720,6월
2019,Auto & Accessories,Car & Bike Care,141600,3,0.03,32880,6월
2019,Auto & Accessories,Bike Tyres,86400,1,0.03,86400,6월
2019,Auto & Accessories,Tyre,300000,1,0.03,195000,6월
2019,Fashion,T - Shirts,297600,4,0.02,177840,6월
2019,Fashion,Shirts,235200,2,0.03,125040,6월
2019,Fashion,Fossil Watch,190800,5,0.05,47160,6월
2019,Home & Furniture,Umbrellas,84000,3,0.01,27960,6월
2019,Fashion,Formal Shoes,255600,2,0.05,134040,6월
2019,Fashion,Sneakers,74400,1,0.05,74400,6월
2019,Fashion,Shirts,235200,3,0.05,103920,6월
2019,Fashion,Casula Shoes,146400,1,0.04,44520,6월
