거래년도,품목분류,품목명,거래월,판매금액,수량,할인율,수익금액
2019,Fashion,Formal Shoes,11월,255600,4,0.01,149400
2019,Auto & Accessories,Tyre,11월,300000,4,0.02,180000
2019,Home & Furniture,Shoe Rack,11월,148800,5,0.02,37920
2019,Fashion,Titak watch,11월,273600,3,0.01,169440
2019,Fashion,Sneakers,11월,74400,3,0.03,24840
2019,Fashion,Shirts,11월,235200,2,0.03,125040
2019,Fashion,Casula Shoes,11월,146400,4,0.03,32880
2019,Fashion,Jeans,11월,261600,5,0.05,100200
2019,Fashion,Sports Wear,11월,102000,4,0.01,1920
2019,Fashion,Jeans,11월,261600,3,0.05,126360
2019,Auto & Accessories,Car Mat,11월,64800,4,0.03,16200
2019,Fashion,Sneakers,11월,74400,5,0.04,14880
2019,Fashion,Sports Wear,11월,102000,3,0.04,33960
2019,Home & Furniture,Dinning Tables,11월,142800,1,0.03,42480
2019,Home & Furniture,Umbrellas,11월,84000,3,0.02,27960
2019,Fashion,Titak watch,11월,273600,2,0.02,166680
2019,Fashion,Titak watch,11월,273600,4,0.04,133800
2019,Fashion,Sports Wear,11월,102000,3,0.05,33960
2019,Electronic,Mixer/Juicer,11월,99600,2,0.04,49800
2019,Fashion,Shirts,11월,235200,2,0.03,125040
2019,Fashion,Jeans,11월,261600,4,0.05,113280
2019,Fashion,Titak watch,11월,273600,1,0.05,163920
2019,Fashion,Casula Shoes,11월,146400,1,0.05,43080
2019,Fashion,Sneakers,11월,74400,3,0.04,24840
2019,Fashion,T - Shirts,11월,297600,1,0.01,198600
2019,Home & Furniture,Dinner Crockery,11월,159600,1,0.03,58800
2019,Home & Furniture,Umbrellas,11월,84000,4,0.01,21000
2019,Fashion,Casula Shoes,11월,146400,3,0.03,37200
2019,Fashion,Running Shoes,11월,268800,1,0.03,164760
2019,Fashion,Formal Shoes,11월,255600,3,0.04,128880
2019,Auto & Accessories,Car Seat Covers,11월,136800,2,0.05,27120
2019,Auto & Accessories,Tyre,11월,300000,1,0.04,192000
2019,Electronic,Keyboard,11월,39600,5,0.01,7920
2019,Fashion,Sneakers,11월,74400,1,0.05,74400
2019,Fashion,Titak watch,11월,273600,3,0.05,136560
2019,Home & Furniture,Bed Sheets,11월,253200,4,0.05,106560
2019,Fashion,Formal Shoes,11월,255600,3,0.03,136560
2019,Fashion,Suits,11월,130800,3,0.02,27000
2019,Fashion,Titak watch,11월,273600,5,0.01,163920
2019,Home & Furniture,Umbrellas,11월,84000,5,0.02,16800
2019,Auto & Accessories,Car Body Covers,11월,140400,2,0.02,38760
2019,Home & Furniture,Beds,11월,93600,1,0.03,93600
2019,Electronic,Mixer/Juicer,11월,99600,1,0.04,99600
2019,Fashion,Sports Wear,11월,102000,4,0.04,25560
2019,Fashion,Casula Shoes,11월,146400,2,0.02,44520
2019,Fashion,Formal Shoes,11월,255600,2,0.04,139200
2019,Fashion,T - Shirts,11월,297600,1,0.01,198600
2019,Fashion,Suits,11월,130800,2,0.04,24360
2019,Fashion,Casula Shoes,11월,146400,3,0.04,32880
2019,Fashion,Casula Shoes,11월,146400,2,0.03,41640
2019,Fashion,Fossil Watch,11월,190800,3,0.02,83400
2019,Home & Furniture,Bed Sheets,12월,253200,3,0.01,149640
2019,Home & Furniture,Shoe Rack,12월,148800,3,0.02,43920
2019,Home & Furniture,Shoe Rack,12월,148800,2,0.04,40920
2019,Fashion,Jeans,12월,261600,4,0.05,113280
2019,Home & Furniture,Dinner Crockery,12월,159600,5,0.03,39720
2019,Fashion,Sports Wear,12월,102000,5,0.03,20400
2019,Home & Furniture,Dinning Tables,12월,142800,5,0.05,11160
2019,Home & Furniture,Dinning Tables,12월,142800,5,0.02,32520
2019,Fashion,Sneakers,12월,74400,1,0.03,74400
2019,Home & Furniture,Sofa Covers,12월,259200,3,0.02,147600
2019,Home & Furniture,Shoe Rack,12월,148800,4,0.05,23040
2019,Home & Furniture,Sofas,12월,80400,3,0.05,26760
2019,Fashion,Titak watch,12월,273600,3,0.03,153000
2019,Fashion,Formal Shoes,12월,255600,1,0.01,157080
2019,Fashion,Running Shoes,12월,268800,4,0.03,140520
2019,Home & Furniture,Sofas,12월,80400,4,0.05,20160
2019,Home & Furniture,Curtains,12월,40800,5,0.02,8160
2019,Home & Furniture,Towels,12월,273600,2,0.02,166680
2019,Fashion,Shirts,12월,235200,5,0.04,92160
2019,Fashion,Suits,12월,130800,1,0.03,30840
2019,Fashion,Formal Shoes,12월,255600,5,0.05,95760
2019,Home & Furniture,Umbrellas,12월,84000,4,0.04,21000
2019,Home & Furniture,Curtains,12월,40800,4,0.05,10200
2019,Fashion,Fossil Watch,12월,190800,2,0.04,79560
2019,Fashion,Titak watch,12월,273600,3,0.02,161160
2019,Home & Furniture,Umbrellas,12월,84000,2,0.03,42000
2019,Home & Furniture,Bed Sheets,12월,253200,1,0.02,152160
2019,Home & Furniture,Bed Sheets,12월,253200,3,0.03,134400
2019,Fashion,Titak watch,12월,273600,1,0.02,172080
2019,Fashion,Sports Wear,12월,102000,4,0.04,25560
2019,Fashion,Sneakers,12월,74400,4,0.04,18600
2019,Home & Furniture,Shoe Rack,12월,148800,1,0.04,46800
2019,Fashion,Formal Shoes,12월,255600,1,0.01,157080
2019,Home & Furniture,Curtains,12월,40800,1,0.04,40800
2019,Fashion,Formal Shoes,12월,255600,2,0.01,154440
2019,Fashion,Fossil Watch,12월,190800,3,0.01,89040
2019,Home & Furniture,Curtains,12월,40800,4,0.04,10200
2019,Home & Furniture,Dinning Tables,12월,142800,2,0.01,43920
2019,Fashion,Titak watch,12월,273600,5,0.05,109200
2019,Fashion,Sports Wear,12월,102000,5,0.02,20400
2019,Home & Furniture,Beds,12월,93600,2,0.01,46800
2019,Home & Furniture,Umbrellas,12월,84000,2,0.02,42000
2019,Home & Furniture,Shoe Rack,12월,148800,2,0.04,40920
2019,Home & Furniture,Bed Sheets,12월,253200,4,0.03,126840
2019,Home & Furniture,Towels,12월,273600,2,0.03,161160
2019,Fashion,Fossil Watch,12월,190800,2,0.02,87120
2019,Home & Furniture,Shoe Rack,12월,148800,4,0.01,46800
2019,Home & Furniture,Umbrellas,12월,84000,3,0.05,27960
2019,Home & Furniture,Curtains,12월,40800,1,0.05,40800
2019,Fashion,Casula Shoes,12월,146400,5,0.04,21120
2019,Fashion,T - Shirts,12월,297600,1,0.01,198600
2019,Fashion,Suits,12월,130800,1,0.01,33480
2019,Home & Furniture,Curtains,12월,40800,2,0.04,20400
2019,Fashion,Titak watch,12월,273600,5,0.04,122880
2019,Home & Furniture,Umbrellas,12월,84000,4,0.02,21000
2019,Home & Furniture,Dinner Crockery,12월,159600,1,0.01,62040
2019,Fashion,Casula Shoes,12월,146400,3,0.01,45960
2019,Home & Furniture,Dinner Crockery,12월,159600,1,0.04,57240
2019,Home & Furniture,Towels,12월,273600,1,0.01,174840
2019,Home & Furniture,Shoe Rack,12월,148800,2,0.03,43920
2019,Home & Furniture,Sofas,12월,80400,1,0.01,80400
2019,Fashion,Casula Shoes,12월,146400,2,0.02,44520
2019,Home & Furniture,Shoe Rack,12월,148800,1,0.04,46800
2019,Fashion,Fossil Watch,12월,190800,3,0.01,89040
2019,Fashion,Titak watch,12월,273600,1,0.02,172080
2019,Home & Furniture,Sofas,12월,80400,3,0.04,26760
2019,Fashion,Shirts,12월,235200,5,0.03,103920
2019,Home & Furniture,Dinning Tables,12월,142800,3,0.03,33960
2019,Fashion,Titak watch,12월,273600,3,0.01,169440
2019,Home & Furniture,Shoe Rack,12월,148800,1,0.02,49800
2019,Fashion,Casula Shoes,12월,146400,5,0.01,43080
2019,Home & Furniture,Bed Sheets,12월,253200,3,0.02,141960
2019,Fashion,Titak watch,12월,273600,3,0.05,136560
2019,Home & Furniture,Umbrellas,12월,84000,5,0.04,16800
2019,Home & Furniture,Dinner Crockery,12월,159600,1,0.02,60360
2019,Home & Furniture,Shoe Rack,12월,148800,4,0.01,46800
2019,Home & Furniture,Bed Sheets,12월,253200,1,0.03,149640
2019,Fashion,Jeans,12월,261600,5,0.04,113280
2019,Fashion,Formal Shoes,12월,255600,2,0.01,154440
2019,Home & Furniture,Beds,12월,93600,5,0.04,18720
2019,Home & Furniture,Dinner Crockery,12월,159600,3,0.01,58800
2019,Home & Furniture,Dinning Tables,12월,142800,1,0.01,45360
2019,Fashion,Suits,12월,130800,5,0.03,15240
2019,Fashion,Sports Wear,12월,102000,4,0.05,25560
2019,Fashion,Suits,12월,130800,3,0.01,30840
2019,Home & Furniture,Towels,12월,273600,1,0.02,172080
2019,Home & Furniture,Curtains,12월,40800,2,0.02,20400
2019,Home & Furniture,Umbrellas,12월,84000,5,0.05,16800
2019,Fashion,Sneakers,12월,74400,1,0.03,74400
2019,Fashion,T - Shirts,12월,297600,1,0.01,198600
2019,Home & Furniture,Umbrellas,12월,84000,4,0.02,21000
2019,Home & Furniture,Umbrellas,12월,84000,3,0.05,27960
2019,Home & Furniture,Sofa Covers,12월,259200,5,0.04,111360
2019,Home & Furniture,Dinning Tables,12월,142800,4,0.03,29640
2019,Electronic,Apple Laptop,12월,300000,3,0.01,195000
2019,Home & Furniture,Umbrellas,12월,84000,2,0.05,42000
2019,Home & Furniture,Sofas,12월,80400,1,0.05,80400
2019,Home & Furniture,Dinning Tables,12월,142800,5,0.05,11160
2019,Fashion,Sports Wear,12월,102000,2,0.02,1920
2019,Home & Furniture,Bed Sheets,12월,253200,3,0.05,119280
2019,Fashion,Sports Wear,12월,102000,5,0.02,20400
2019,Home & Furniture,Towels,12월,273600,2,0.02,166680
2019,Fashion,T - Shirts,12월,297600,4,0.03,165840
2019,Fashion,Formal Shoes,12월,255600,2,0.02,149400
2019,Electronic,Watch,12월,124800,4,0.04,8880
2019,Home & Furniture,Curtains,12월,40800,2,0.05,20400
2019,Home & Furniture,Towels,12월,273600,1,0.01,174840
2019,Fashion,Fossil Watch,12월,190800,3,0.02,83400
2019,Home & Furniture,Towels,12월,273600,1,0.03,169440
2019,Home & Furniture,Shoe Rack,12월,148800,1,0.05,45360
2019,Home & Furniture,Bed Sheets,12월,253200,3,0.03,134400
2019,Home & Furniture,Curtains,12월,40800,1,0.04,40800
2019,Fashion,Formal Shoes,12월,255600,5,0.03,121320
2019,Home & Furniture,Dinning Tables,12월,142800,1,0.01,45360
2019,Home & Furniture,Sofa Covers,12월,259200,2,0.05,137280
2019,Fashion,Formal Shoes,12월,255600,3,0.02,144240
2019,Home & Furniture,Dinning Tables,12월,142800,3,0.04,29640
2019,Electronic,Apple Laptop,12월,300000,5,0.04,144000
2019,Home & Furniture,Dinner Crockery,12월,159600,2,0.05,47640
2019,Home & Furniture,Dinner Crockery,12월,159600,3,0.02,54000
2019,Home & Furniture,Sofa Covers,12월,259200,4,0.05,111360
2019,Home & Furniture,Curtains,12월,40800,2,0.04,20400
2019,Fashion,Fossil Watch,12월,190800,2,0.02,87120
2019,Fashion,Running Shoes,12월,268800,4,0.02,151320
2019,Home & Furniture,Bed Sheets,12월,253200,5,0.03,119280
2019,Home & Furniture,Towels,12월,273600,1,0.02,172080
2019,Fashion,Sports Wear,12월,102000,3,0.05,33960
2019,Fashion,Titak watch,12월,273600,5,0.04,122880
2019,Home & Furniture,Dinner Crockery,12월,159600,5,0.03,39720
2019,Home & Furniture,Beds,12월,93600,1,0.01,93600
2019,Fashion,Sports Wear,12월,102000,4,0.04,25560
2019,Fashion,Running Shoes,12월,268800,1,0.04,162000
2019,Home & Furniture,Beds,12월,93600,1,0.03,93600
2019,Fashion,Shirts,12월,235200,1,0.04,129840
2019,Home & Furniture,Curtains,12월,40800,5,0.03,8160
2019,Fashion,Suits,12월,130800,1,0.02,32160
2019,Home & Furniture,Curtains,12월,40800,2,0.05,20400
2019,Home & Furniture,Sofa Covers,12월,259200,2,0.03,147600
2019,Home & Furniture,Sofas,12월,80400,5,0.03,16080
2019,Home & Furniture,Dinner Crockery,12월,159600,3,0.02,54000
2019,Home & Furniture,Curtains,12월,40800,2,0.05,20400
2019,Fashion,Sneakers,12월,74400,5,0.03,14880
2019,Fashion,Titak watch,12월,273600,5,0.01,163920
2019,Home & Furniture,Dinning Tables,12월,142800,1,0.03,42480
2019,Home & Furniture,Umbrellas,12월,84000,3,0.03,27960
2019,Home & Furniture,Dinning Tables,12월,142800,1,0.02,43920
2019,Fashion,Formal Shoes,12월,255600,1,0.05,146880
2019,Home & Furniture,Sofa Covers,12월,259200,4,0.03,132120
2019,Home & Furniture,Sofa Covers,12월,259200,4,0.03,132120
2019,Home & Furniture,Bed Sheets,12월,253200,2,0.01,152160
2019,Fashion,Casula Shoes,12월,146400,5,0.03,28440
2019,Fashion,Sports Wear,12월,102000,2,0.02,1920
2019,Home & Furniture,Sofas,12월,80400,1,0.01,80400
2019,Home & Furniture,Umbrellas,12월,84000,4,0.04,21000
2019,Fashion,Sneakers,12월,74400,1,0.04,74400
2019,Fashion,Running Shoes,12월,268800,3,0.03,148560
2019,Home & Furniture,Shoe Rack,12월,148800,4,0.05,23040
2019,Home & Furniture,Bed Sheets,12월,253200,5,0.02,131880
2019,Home & Furniture,Curtains,12월,40800,4,0.01,10200
2019,Home & Furniture,Bed Sheets,12월,253200,2,0.01,152160
2019,Fashion,Suits,12월,130800,4,0.05,8640
2019,Home & Furniture,Dinning Tables,12월,142800,2,0.01,43920
2019,Home & Furniture,Towels,12월,273600,2,0.01,172080
2019,Home & Furniture,Sofas,12월,80400,3,0.02,26760
2019,Home & Furniture,Umbrellas,12월,84000,4,0.05,21000
2019,Fashion,T - Shirts,12월,297600,3,0.05,156960
2019,Home & Furniture,Dinner Crockery,12월,159600,2,0.01,60360
2019,Fashion,Sports Wear,12월,102000,4,0.04,25560
2019,Home & Furniture,Bed Sheets,12월,253200,2,0.03,141960
2019,Home & Furniture,Shoe Rack,12월,148800,5,0.03,30480
2019,Home & Furniture,Sofas,12월,80400,1,0.04,80400
2019,Electronic,Apple Laptop,12월,300000,4,0.02,180000
2019,Fashion,Running Shoes,12월,268800,5,0.05,105600
2019,Home & Furniture,Sofas,12월,80400,3,0.03,26760
2019,Home & Furniture,Umbrellas,12월,84000,4,0.01,21000
2019,Fashion,Fossil Watch,12월,190800,1,0.05,85320
2019,Home & Furniture,Dinner Crockery,12월,159600,2,0.01,60360
2019,Home & Furniture,Beds,12월,93600,5,0.05,18720
2019,Home & Furniture,Towels,12월,273600,5,0.01,163920
2019,Home & Furniture,Beds,12월,93600,5,0.02,18720
2019,Fashion,Casula Shoes,12월,146400,5,0.02,35760
2019,Home & Furniture,Curtains,12월,40800,1,0.05,40800
2019,Home & Furniture,Towels,12월,273600,4,0.01,166680
2019,Home & Furniture,Towels,12월,273600,1,0.02,172080
2019,Home & Furniture,Sofas,12월,80400,3,0.05,26760
2019,Home & Furniture,Shoe Rack,12월,148800,4,0.02,40920
2019,Electronic,Iron,12월,266400,2,0.01,165120
2019,Home & Furniture,Umbrellas,12월,84000,5,0.04,16800
2019,Home & Furniture,Sofa Covers,12월,259200,3,0.02,147600
2019,Fashion,Sneakers,12월,74400,1,0.05,74400
2019,Home & Furniture,Shoe Rack,12월,148800,4,0.05,23040
2019,Home & Furniture,Beds,12월,93600,4,0.01,23400
2019,Home & Furniture,Bed Sheets,12월,253200,4,0.03,126840
2019,Home & Furniture,Beds,12월,93600,5,0.02,18720
2019,Home & Furniture,Curtains,12월,40800,3,0.04,13560
2019,Home & Furniture,Dinner Crockery,12월,159600,1,0.03,58800
2019,Fashion,Casula Shoes,12월,146400,1,0.05,43080
2019,Fashion,Sneakers,12월,74400,3,0.04,24840
2019,Home & Furniture,Beds,12월,93600,1,0.05,93600
2019,Fashion,Sneakers,12월,74400,5,0.02,14880
2019,Home & Furniture,Curtains,12월,40800,2,0.03,20400
2019,Fashion,Shirts,12월,235200,4,0.02,120360
2019,Fashion,Sneakers,12월,74400,5,0.02,14880
2019,Home & Furniture,Towels,12월,273600,4,0.02,155760
2019,Fashion,Sports Wear,12월,102000,1,0.03,3000
2019,Home & Furniture,Curtains,12월,40800,2,0.02,20400
2019,Home & Furniture,Dinning Tables,12월,142800,4,0.01,41040
2019,Home & Furniture,Dinner Crockery,12월,159600,1,0.02,60360
2019,Fashion,Formal Shoes,12월,255600,5,0.01,146880
2019,Fashion,Fossil Watch,12월,190800,4,0.05,56640
2019,Fashion,T - Shirts,12월,297600,5,0.04,142080
2019,Fashion,T - Shirts,12월,297600,3,0.01,192720
2019,Fashion,Sports Wear,12월,102000,2,0.01,3960
2019,Fashion,Running Shoes,12월,268800,3,0.01,164760
2019,Fashion,Sneakers,12월,74400,3,0.02,24840
2019,Fashion,Sports Wear,12월,102000,4,0.03,25560
2019,Home & Furniture,Bed Sheets,12월,253200,5,0.05,93960
2019,Fashion,Formal Shoes,12월,255600,5,0.02,134040
2019,Fashion,Titak watch,12월,273600,3,0.01,169440
2019,Home & Furniture,Towels,12월,273600,3,0.01,169440
2019,Home & Furniture,Umbrellas,12월,84000,4,0.05,21000
2019,Fashion,Casula Shoes,12월,146400,1,0.05,43080
2019,Fashion,Formal Shoes,12월,255600,4,0.04,118680
2019,Fashion,Jeans,12월,261600,2,0.01,160320
2019,Fashion,Jeans,12월,261600,1,0.03,157800
2019,Fashion,T - Shirts,12월,297600,2,0.04,177840
2019,Home & Furniture,Curtains,12월,40800,5,0.04,8160
2019,Home & Furniture,Bed Sheets,12월,253200,2,0.02,147120
2019,Home & Furniture,Dinning Tables,12월,142800,3,0.05,25440
2019,Home & Furniture,Curtains,12월,40800,5,0.03,8160
2019,Home & Furniture,Bed Sheets,12월,253200,4,0.05,106560
2019,Home & Furniture,Towels,12월,273600,3,0.02,161160
2019,Fashion,Suits,12월,130800,1,0.05,28320
2019,Fashion,Fossil Watch,12월,190800,3,0.03,77640
2019,Home & Furniture,Sofa Covers,12월,259200,1,0.05,150240
2019,Home & Furniture,Dinner Crockery,12월,159600,2,0.01,60360
2019,Fashion,Sports Wear,12월,102000,5,0.03,20400
2019,Fashion,Sports Wear,12월,102000,1,0.05,960
2019,Home & Furniture,Dinning Tables,12월,142800,1,0.05,39720
2019,Home & Furniture,Shoe Rack,12월,148800,5,0.02,37920
2019,Home & Furniture,Dinner Crockery,12월,159600,2,0.03,54000
2019,Fashion,Running Shoes,12월,268800,3,0.04,140520
2019,Fashion,Formal Shoes,12월,255600,4,0.03,128880
2019,Fashion,Casula Shoes,12월,146400,4,0.05,21120
2019,Home & Furniture,Umbrellas,12월,84000,1,0.03,84000
2019,Fashion,Sports Wear,12월,102000,4,0.04,25560
2019,Home & Furniture,Dinner Crockery,12월,159600,5,0.01,55680
2019,Home & Furniture,Towels,12월,273600,4,0.03,144720
2019,Home & Furniture,Sofas,12월,80400,5,0.05,16080
2019,Fashion,Titak watch,12월,273600,1,0.02,172080
2019,Home & Furniture,Sofa Covers,12월,259200,5,0.03,124320
2019,Fashion,Shirts,12월,235200,5,0.04,92160
2019,Home & Furniture,Beds,12월,93600,5,0.01,18720
2019,Home & Furniture,Bed Sheets,12월,253200,4,0.03,126840
2019,Home & Furniture,Sofa Covers,12월,259200,4,0.05,111360
2019,Home & Furniture,Dinner Crockery,12월,159600,4,0.04,38040
2019,Home & Furniture,Shoe Rack,12월,148800,1,0.04,46800
2019,Home & Furniture,Sofas,12월,80400,3,0.05,26760
2019,Fashion,Shirts,12월,235200,3,0.03,118080
2019,Home & Furniture,Sofa Covers,12월,259200,4,0.04,121680
2019,Home & Furniture,Sofas,12월,80400,3,0.01,26760
2019,Home & Furniture,Dinner Crockery,12월,159600,4,0.03,44400
2019,Home & Furniture,Curtains,12월,40800,1,0.01,40800
2019,Home & Furniture,Umbrellas,12월,84000,5,0.04,16800
2019,Fashion,Formal Shoes,12월,255600,4,0.03,128880
2019,Fashion,Shirts,12월,235200,2,0.03,125040
2019,Home & Furniture,Umbrellas,12월,84000,3,0.02,27960
2019,Fashion,Titak watch,12월,273600,5,0.01,163920
2019,Home & Furniture,Umbrellas,12월,84000,1,0.04,84000
2019,Fashion,Sports Wear,12월,102000,1,0.04,1920
2019,Home & Furniture,Dinner Crockery,12월,159600,4,0.03,44400
2019,Home & Furniture,Curtains,12월,40800,1,0.05,40800
2019,Home & Furniture,Towels,12월,273600,1,0.01,174840
2019,Home & Furniture,Umbrellas,12월,84000,2,0.03,42000
2019,Fashion,Suits,12월,130800,5,0.02,21720
2019,Fashion,Sports Wear,12월,102000,5,0.05,20400
2019,Fashion,Running Shoes,12월,268800,2,0.05,145920
2019,Fashion,Shirts,12월,235200,4,0.04,101520
2019,Home & Furniture,Dinner Crockery,12월,159600,5,0.05,23760
2019,Home & Furniture,Dinner Crockery,12월,159600,1,0.01,62040
2019,Fashion,Sneakers,12월,74400,1,0.01,74400
2019,Home & Furniture,Curtains,12월,40800,3,0.05,13560
2019,Home & Furniture,Bed Sheets,12월,253200,1,0.04,147120
2019,Home & Furniture,Bed Sheets,12월,253200,3,0.05,119280
2019,Fashion,Fossil Watch,12월,190800,5,0.03,66240
2019,Fashion,T - Shirts,12월,297600,1,0.01,198600
2019,Home & Furniture,Towels,12월,273600,5,0.05,109200
2019,Home & Furniture,Sofas,12월,80400,2,0.01,40200
2019,Home & Furniture,Shoe Rack,12월,148800,3,0.05,30480
2019,Home & Furniture,Bed Sheets,12월,253200,2,0.05,131880
2019,Fashion,Casula Shoes,12월,146400,2,0.04,38640
2019,Home & Furniture,Umbrellas,12월,84000,2,0.04,42000
2019,Fashion,Formal Shoes,12월,255600,3,0.03,136560
2019,Fashion,Sports Wear,12월,102000,2,0.05,51000
2019,Home & Furniture,Beds,12월,93600,3,0.01,31200
2019,Home & Furniture,Curtains,12월,40800,2,0.01,20400
2019,Fashion,Fossil Watch,12월,190800,3,0.03,77640
2019,Home & Furniture,Towels,12월,273600,3,0.02,161160
2019,Fashion,Jeans,12월,261600,4,0.04,123720
2019,Fashion,Titak watch,12월,273600,1,0.01,174840
2019,Home & Furniture,Umbrellas,12월,84000,1,0.02,84000
2019,Fashion,Fossil Watch,12월,190800,1,0.01,92880
2019,Home & Furniture,Beds,12월,93600,1,0.02,93600
2019,Home & Furniture,Curtains,12월,40800,4,0.05,10200
2019,Home & Furniture,Curtains,12월,40800,2,0.02,20400
2019,Home & Furniture,Beds,12월,93600,4,0.02,23400
2019,Home & Furniture,Umbrellas,12월,84000,5,0.03,16800
2019,Fashion,Sports Wear,12월,102000,1,0.01,5040
2019,Home & Furniture,Shoe Rack,12월,148800,1,0.03,48360
2019,Home & Furniture,Shoe Rack,12월,148800,4,0.05,23040
2019,Home & Furniture,Curtains,12월,40800,4,0.02,10200
2019,Fashion,Sneakers,12월,74400,1,0.01,74400
2019,Home & Furniture,Sofas,12월,80400,5,0.04,16080
2019,Home & Furniture,Dinner Crockery,12월,159600,2,0.01,60360
2019,Home & Furniture,Towels,12월,273600,4,0.05,122880
2019,Fashion,T - Shirts,12월,297600,4,0.03,165840
2019,Fashion,Sneakers,12월,74400,4,0.03,18600
2019,Fashion,Sports Wear,12월,102000,1,0.01,5040
2019,Fashion,Jeans,12월,261600,4,0.01,155160
2019,Fashion,Running Shoes,12월,268800,3,0.04,140520
2019,Home & Furniture,Umbrellas,12월,84000,5,0.05,16800
2019,Fashion,Sports Wear,12월,102000,1,0.05,960
2019,Home & Furniture,Curtains,12월,40800,5,0.02,8160
2019,Home & Furniture,Dinner Crockery,12월,159600,1,0.02,60360
2019,Fashion,Jeans,12월,261600,3,0.03,142080
2019,Home & Furniture,Umbrellas,12월,84000,2,0.05,42000
2019,Home & Furniture,Bed Sheets,12월,253200,3,0.04,126840
2019,Fashion,Running Shoes,12월,268800,5,0.03,132480
2019,Fashion,Formal Shoes,12월,255600,5,0.05,95760
2019,Fashion,Suits,12월,130800,3,0.03,23040
2019,Home & Furniture,Umbrellas,12월,84000,3,0.05,27960
2019,Home & Furniture,Umbrellas,12월,84000,5,0.02,16800
